Time,Step Function,PT2
0.0,0,0.0
0.01002004008016032,0,0.0
0.02004008016032064,0,0.0
0.03006012024048096,0,0.0
0.04008016032064128,0,0.0
0.0501002004008016,0,0.0
0.06012024048096192,0,0.0
0.07014028056112225,0,0.0
0.08016032064128256,0,0.0
0.09018036072144288,0,0.0
0.1002004008016032,0,0.0
0.11022044088176353,0,0.0
0.12024048096192384,0,0.0
0.13026052104208416,0,0.0
0.1402805611222445,0,0.0
0.1503006012024048,0,0.0
0.16032064128256512,0,0.0
0.17034068136272545,0,0.0
0.18036072144288576,0,0.0
0.1903807615230461,0,0.0
0.2004008016032064,0,0.0
0.21042084168336672,0,0.0
0.22044088176352705,0,0.0
0.23046092184368736,0,0.0
0.24048096192384769,0,0.0
0.250501002004008,0,0.0
0.2605210420841683,0,0.0
0.27054108216432865,0,0.0
0.280561122244489,0,0.0
0.2905811623246493,0,0.0
0.3006012024048096,0,0.0
0.3106212424849699,0,0.0
0.32064128256513025,0,0.0
0.3306613226452906,0,0.0
0.3406813627254509,0,0.0
0.3507014028056112,0,0.0
0.3607214428857715,0,0.0
0.37074148296593185,0,0.0
0.3807615230460922,0,0.0
0.3907815631262525,0,0.0
0.4008016032064128,0,0.0
0.4108216432865731,0,0.0
0.42084168336673344,0,0.0
0.4308617234468938,0,0.0
0.4408817635270541,0,0.0
0.45090180360721444,0,0.0
0.4609218436873747,0,0.0
0.47094188376753504,0,0.0
0.48096192384769537,0,0.0
0.4909819639278557,0,0.0
0.501002004008016,0,0.0
0.5110220440881763,0,0.0
0.5210420841683366,0,0.0
0.531062124248497,0,0.0
0.5410821643286573,0,0.0
0.5511022044088176,0,0.0
0.561122244488978,0,0.0
0.5711422845691383,0,0.0
0.5811623246492986,0,0.0
0.5911823647294588,0,0.0
0.6012024048096192,0,0.0
0.6112224448897795,0,0.0
0.6212424849699398,0,0.0
0.6312625250501002,0,0.0
0.6412825651302605,0,0.0
0.6513026052104208,0,0.0
0.6613226452905812,0,0.0
0.6713426853707415,0,0.0
0.6813627254509018,0,0.0
0.6913827655310621,0,0.0
0.7014028056112224,0,0.0
0.7114228456913827,0,0.0
0.721442885771543,0,0.0
0.7314629258517034,0,0.0
0.7414829659318637,0,0.0
0.751503006012024,0,0.0
0.7615230460921844,0,0.0
0.7715430861723447,0,0.0
0.781563126252505,0,0.0
0.7915831663326653,0,0.0
0.8016032064128256,0,0.0
0.8116232464929859,0,0.0
0.8216432865731462,0,0.0
0.8316633266533066,0,0.0
0.8416833667334669,0,0.0
0.8517034068136272,0,0.0
0.8617234468937875,0,0.0
0.8717434869739479,0,0.0
0.8817635270541082,0,0.0
0.8917835671342685,0,0.0
0.9018036072144289,0,0.0
0.9118236472945891,0,0.0
0.9218436873747494,0,0.0
0.9318637274549098,0,0.0
0.9418837675350701,0,0.0
0.9519038076152304,0,0.0
0.9619238476953907,0,0.0
0.9719438877755511,0,0.0
0.9819639278557114,0,0.0
0.9919839679358717,0,0.0
1.002004008016032,10,0.0018468247823938961
1.0120240480961924,10,0.012827552041741169
1.0220440881763526,10,0.03451158310697294
1.032064128256513,10,0.06659284414690304
1.0420841683366733,10,0.1087618871868743
1.0521042084168337,10,0.16070631968003338
1.062124248496994,10,0.2221112259934817
1.0721442885771542,10,0.29265958055855
1.0821643286573146,10,0.3720326524502299
1.0921843687374748,10,0.45991040117642595
1.1022044088176353,10,0.5559718634731496
1.1122244488977955,10,0.6598955309170511
1.122244488977956,10,0.7713597181817656
1.1322645290581161,10,0.890042921779426
1.1422845691382766,10,1.0156241691433452
1.1523046092184368,10,1.147783357922304
1.1623246492985972,10,1.286201585371069
1.1723446893787575,10,1.430561467735707
1.1823647294589177,10,1.580547449545949
1.1923847695390781,10,1.7358461027402856
1.2024048096192383,10,1.8961464155626155
1.2124248496993988,10,2.061140071182151
1.222444889779559,10,2.2305217160008626
1.2324649298597194,10,2.4039892176250395
1.2424849699398797,10,2.581243912489537
1.25250501002004,10,2.7619908431349756
1.2625250501002003,10,2.9459389851495272
1.2725450901803608,10,3.13280146379801
1.282565130260521,10,3.322295760371755
1.2925851703406812,10,3.5141439083031343
1.3026052104208417,10,3.708072679098768
1.3126252505010019,10,3.9038137581551853
1.3226452905811623,10,4.101103910530195
1.3326653306613225,10,4.299685136752326
1.342685370741483,10,4.499304818759489
1.3527054108216432,10,4.699715856066508
1.3627254509018036,10,4.900676792269236
1.3727454909819639,10,5.1019519320008335
1.3827655310621243,10,5.303311448463196
1.3927855711422845,10,5.504531481663675
1.4028056112224447,10,5.705394227494038
1.4128256513026052,10,5.9056880177950655
1.4228456913827654,10,6.105207391556342
1.4328657314629258,10,6.303753157406589
1.442885771543086,10,6.501132447555417
1.4529058116232465,10,6.697158763352494
1.4629258517034067,10,6.891652012635015
1.4729458917835672,10,7.084438539038872
1.4829659318637274,10,7.27535114345315
1.4929859719438878,10,7.464229097801489
1.503006012024048,10,7.65091815133744
1.5130260521042083,10,7.835270529644289
1.5230460921843687,10,8.017144926532783
1.533066132264529,10,8.196406489032944
1.5430861723446894,10,8.372926795678568
1.5531062124248496,10,8.54658382828517
1.56312625250501,10,8.717261937423972
1.5731462925851702,10,8.884851801796163
1.5831663326653307,10,9.049250381712978
1.593186372745491,10,9.210360866888193
1.6032064128256511,10,9.368092618750474
1.6132264529058116,10,9.522361107483563
1.6232464929859718,10,9.673087844002607
1.6332665330661322,10,9.820200307075016
1.6432865731462925,10,9.963631865794095
1.653306613226453,10,10.103321697613314
1.6633266533066131,10,10.23921470214847
1.6733466933867736,10,10.371261410954217
1.6833667334669338,10,10.499417893480421
1.6933867735470942,10,10.623645659412542
1.7034068136272544,10,10.74391155759893
1.7134268537074147,10,10.860187671766221
1.723446893787575,10,10.972451213222342
1.7334669338677353,10,11.080684410744642
1.7434869739478958,10,11.184874397848548
1.753507014028056,10,11.285013097629923
1.7635270541082164,10,11.381097105371833
1.7735470941883766,10,11.473127569103893
1.783567134268537,10,11.561110068299632
1.7935871743486973,10,11.645054490894488
1.8036072144288577,10,11.724974908804088
1.813627254509018,10,11.800889452119362
1.8236472945891782,10,11.87282018215186
1.8336673346693386,10,11.9407929634993
1.8436873747494988,10,12.004837335298047
1.8537074148296593,10,12.064986381825609
1.8637274549098195,10,12.121276602612772
1.87374749498998,10,12.173747782221232
1.8837675350701402,10,12.222442859838901
1.8937875751503006,10,12.267407798841205
1.9038076152304608,10,12.308691456462874
1.9138276553106213,10,12.346345453720753
1.9238476953907815,10,12.380424045724158
1.9338677354709417,10,12.410983992505363
1.9438877755511021,10,12.438084430498648
1.9539078156312624,10,12.461786744792256
1.9639278557114228,10,12.482154442273533
1.973947895791583,10,12.49925302578329
1.9839679358717435,10,12.51314986939132
1.9939879759519037,10,12.52391409490079
2.004008016032064,10,12.53161644968502
2.0140280561122244,10,12.536329185955998
2.024048096192385,10,12.538125941559784
2.034068136272545,10,12.537081622389717
2.0440881763527052,10,12.533272286504227
2.0541082164328657,10,12.526775030031844
2.064128256513026,10,12.517667874941864
2.074148296593186,10,12.506029658755045
2.0841683366733466,10,12.491939926264502
2.094188376753507,10,12.475478823333075
2.1042084168336674,10,12.456726992829248
2.1142284569138274,10,12.435765472759797
2.124248496993988,10,12.412675596653385
2.1342685370741483,10,12.387538896245395
2.1442885771543083,10,12.360437006510423
2.1543086172344688,10,12.331451573085092
2.164328657314629,10,12.300664162120027
2.1743486973947896,10,12.268156172596212
2.1843687374749496,10,12.234008751137228
2.19438877755511,10,12.198302709345343
2.2044088176352705,10,12.161118443685895
2.214428857715431,10,12.122535857940981
2.224448897795591,10,12.082634288250034
2.2344689378757514,10,12.041492430751608
2.244488977955912,10,11.999188271837411
2.254509018036072,10,11.955799021026527
2.2645290581162323,10,11.911401046464563
2.2745490981963927,10,11.86606981304955
2.284569138276553,10,11.819879823183435
2.294589178356713,10,11.772904560145145
2.3046092184368736,10,11.725216434078453
2.314629258517034,10,11.676886730585105
2.3246492985971945,10,11.62798556191117
2.3346693386773545,10,11.578581820711898
2.344689378757515,10,11.52874313637804
2.3547094188376754,10,11.47853583390415
2.3647294589178354,10,11.428024895277115
2.374749498997996,10,11.377273923360956
2.3847695390781563,10,11.326345108251873
2.3947895791583167,10,11.275299196075375
2.4048096192384767,10,11.224195460195508
2.414829659318637,10,11.17309167480424
2.4248496993987976,10,11.122044090857331
2.434869739478958,10,11.071107414321288
2.444889779559118,10,11.020334786694448
2.4549098196392785,10,10.96977776776364
2.464929859719439,10,10.919486320556459
2.474949899799599,10,10.869508798447859
2.4849699398797593,10,10.819891934378417
2.49498997995992,10,10.770680832140476
2.50501002004008,10,10.721918959687242
2.51503006012024,10,10.673648144418852
2.5250501002004007,10,10.625908570398463
2.535070140280561,10,10.578738777450583
2.5450901803607215,10,10.532175662092952
2.5551102204408815,10,10.486254480252647
2.565130260521042,10,10.441008851716365
2.5751503006012024,10,10.396470766264242
2.5851703406813624,10,10.352670591436102
2.595190380761523,10,10.309637081878522
2.6052104208416833,10,10.26739739022076
2.6152304609218437,10,10.225977079427235
2.6252505010020037,10,10.185400136574083
2.635270541082164,10,10.145688987997032
2.6452905811623246,10,10.106864515757778
2.655310621242485,10,10.068946075375981
2.665330661322645,10,10.031951514774004
2.6753507014028055,10,9.995897194381534
2.685370741482966,10,9.960798008347398
2.695390781563126,10,9.926667406806043
2.7054108216432864,10,9.893517419146335
2.715430861723447,10,9.861358678230662
2.7254509018036073,10,9.830200445512606
2.7354709418837673,10,9.800050637001878
2.7454909819639277,10,9.770915850025554
2.755511022044088,10,9.7428013907352
2.7655310621242486,10,9.71571130230992
2.7755511022044086,10,9.689648393805937
2.785571142284569,10,9.664614269603918
2.7955911823647295,10,9.640609359405856
2.8056112224448895,10,9.617632948734007
2.81563126252505,10,9.595683209885088
2.8256513026052104,10,9.574757233293631
2.835671342685371,10,9.554851059259212
2.845691382765531,10,9.535959709993028
2.8557114228456912,10,9.51807722194013
2.8657314629258517,10,9.501196678334459
2.875751503006012,10,9.48531024194473
2.885771543086172,10,9.47040918797007
2.8957915831663326,10,9.456483937045277
2.905811623246493,10,9.443524088316451
2.915831663326653,10,9.431518452548762
2.9258517034068134,10,9.420455085229058
2.935871743486974,10,9.410321319626995
2.9458917835671343,10,9.401103799779428
2.9559118236472943,10,9.392788513363751
2.9659318637274548,10,9.385360824426936
2.975951903807615,10,9.37880550593807
2.9859719438877756,10,9.373106772133179
2.9959919839679356,10,9.368248310622251
3.006012024048096,10,9.364213314229366
3.0160320641282565,10,9.360984512537916
3.0260521042084165,10,9.358544203114002
3.036072144288577,10,9.356874282382083
3.0460921843687374,10,9.355956276128108
3.056112224448898,10,9.355771369606321
3.066132264529058,10,9.356300437227125
3.0761523046092183,10,9.357524071804287
3.0861723446893787,10,9.359422613340989
3.096192384769539,10,9.361976177335144
3.106212424849699,10,9.365164682585535
3.1162324649298596,10,9.368967878481296
3.12625250501002,10,9.37336537175835
3.13627254509018,10,9.3783366527074
3.1462925851703405,10,9.383861120819079
3.156312625250501,10,9.389918109852873
3.1663326653306614,10,9.39648691231742
3.1763527054108214,10,9.403546803350764
3.186372745490982,10,9.411077063990097
3.1963927855711423,10,9.419057003821457
3.2064128256513023,10,9.427465983000829
3.2164328657314627,10,9.43628343363897
3.226452905811623,10,9.445488880543175
3.2364729458917836,10,9.45506196131016
3.2464929859719436,10,9.464982445764992
3.256513026052104,10,9.475230254741975
3.2665330661322645,10,9.485785478204109
3.276553106212425,10,9.496628392698673
3.286573146292585,10,9.507739478147169
3.2965931863727453,10,9.51909943396876
3.306613226452906,10,9.53068919453696
3.316633266533066,10,9.542489943970192
3.3266533066132262,10,9.554483130257484
3.3366733466933867,10,9.56665047872127
3.346693386773547,10,9.578974004819978
3.356713426853707,10,9.591436026293703
3.3667334669338675,10,9.604019174656928
3.376753507014028,10,9.616706406042862
3.3867735470941884,10,9.629481011404527
3.3967935871743484,10,9.642326626078367
3.406813627254509,10,9.655227238716625
3.4168336673346693,10,9.66816719959533
3.4268537074148293,10,9.68113122830517
3.4368737474949898,10,9.694104420833108
3.44689378757515,10,9.707072256042975
3.4569138276553106,10,9.72002060156376
3.4669338677354706,10,9.73293571909474
3.476953907815631,10,9.745804269136983
3.4869739478957915,10,9.758613315161135
3.496993987975952,10,9.771350327221784
3.507014028056112,10,9.78400318502898
3.5170340681362724,10,9.796560180487896
3.527054108216433,10,9.809010019717789
3.537074148296593,10,9.821341824561843
3.5470941883767533,10,9.833545133599587
3.5571142284569137,10,9.845609902673948
3.567134268537074,10,9.857526504945092
3.577154308617234,10,9.869285730483554
3.5871743486973946,10,9.88087878541516
3.597194388777555,10,9.892297290630568
3.6072144288577155,10,9.903533280072303
3.6172344689378755,10,9.914579198612305
3.627254509018036,10,9.925427899533142
3.6372745490981964,10,9.936072641626085
3.6472945891783564,10,9.946507085919357
3.657314629258517,10,9.956725292049926
3.6673346693386772,10,9.966721714292182
3.6773547094188377,10,9.976491197256975
3.6873747494989977,10,9.98602897127439
3.697394789579158,10,9.995330647473729
3.7074148296593186,10,10.004392212574043
3.717434869739479,10,10.013210023398628
3.727454909819639,10,10.021780801126773
3.7374749498997994,10,10.03010162529603
3.74749498997996,10,10.038169927568173
3.75751503006012,10,10.045983485271949
3.7675350701402803,10,10.053540414735599
3.7775551102204408,10,10.060839164422056
3.787575150300601,10,10.067878507879556
3.797595190380761,10,10.074657536520288
3.8076152304609217,10,10.081175652239589
3.817635270541082,10,10.087432559887983
3.8276553106212425,10,10.093428259608245
3.8376753507014025,10,10.0991630390495
3.847695390781563,10,10.10463746547011
3.8577154308617234,10,10.109852377741069
3.8677354709418834,10,10.114808878261215
3.877755511022044,10,10.119508324795607
3.8877755511022043,10,10.123952322247959
3.8977955911823647,10,10.128142714378018
3.9078156312625247,10,10.132081575474395
3.917835671342685,10,10.135771201993219
3.9278557114228456,10,10.13921410417271
3.937875751503006,10,10.142412997633539
3.947895791583166,10,10.145370794974577
3.9579158316633265,10,10.148090597373438
3.967935871743487,10,10.15057568620091
3.977955911823647,10,10.15282951465814
3.9879759519038074,10,10.154855699445196
3.997995991983968,10,10.156658012469315
4.008016032064128,10,10.158240372600952
4.018036072144288,10,10.159606837485441
4.028056112224449,10,10.160761595417766
4.038076152304609,10,10.161708957287804
4.04809619238477,10,10.162453348602972
4.05811623246493,10,10.162999301595056
4.06813627254509,10,10.163351447417684
4.07815631262525,10,10.163514508440647
4.0881763527054105,10,10.16349329064697
4.098196392785571,10,10.163292676138434
4.108216432865731,10,10.1629176157549
4.118236472945892,10,10.162373121812578
4.128256513026052,10,10.161664260966104
4.138276553106213,10,10.160796147198985
4.148296593186372,10,10.159773934946797
4.158316633266533,10,10.15860281235714
4.168336673346693,10,10.157287994690224
4.1783567134268536,10,10.155834717863595
4.188376753507014,10,10.154248232144335
4.198396793587174,10,10.152533795991785
4.208416833667335,10,10.150696670053575
4.218436873747494,10,10.148742111317574
4.228456913827655,10,10.146675367422043
4.238476953907815,10,10.144501671126099
4.248496993987976,10,10.142226234942362
4.258517034068136,10,10.13985424593339
4.268537074148297,10,10.137390860673337
4.278557114228457,10,10.134841200376002
4.288577154308617,10,10.132210346190261
4.298597194388777,10,10.129503334663639
4.3086172344689375,10,10.126725153374577
4.318637274549098,10,10.123880736733776
4.328657314629258,10,10.12097496195474
4.338677354709419,10,10.118012645193545
4.348697394789579,10,10.114998537857574
4.35871743486974,10,10.111937323082849
4.368737474949899,10,10.108833612379398
4.37875751503006,10,10.105691942443901
4.38877755511022,10,10.102516772138722
4.398797595190381,10,10.099312479636266
4.408817635270541,10,10.09608335972744
4.4188376753507015,10,10.092833621292874
4.428857715430862,10,10.089567384935345
4.4388777555110215,10,10.086288680771824
4.448897795591182,10,10.083001446383328
4.458917835671342,10,10.079709524920657
4.468937875751503,10,10.076416663364055
4.478957915831663,10,10.073126510934575
4.488977955911824,10,10.069842617654952
4.498997995991984,10,10.066568433057606
4.509018036072144,10,10.063307305037318
4.519038076152304,10,10.060062478846023
4.529058116232465,10,10.056837096227095
4.539078156312625,10,10.05363419468638
4.5490981963927855,10,10.050456706897185
4.559118236472946,10,10.04730746023635
4.569138276553106,10,10.04418917644845
4.579158316633267,10,10.041104471435101
4.589178356713426,10,10.038055855166355
4.599198396793587,10,10.035045731711
4.609218436873747,10,10.032076399382643
4.619238476953908,10,10.029150050998334
4.629258517034068,10,10.026268774246509
4.6392785571142285,10,10.02343455216092
4.649298597194389,10,10.020649263697281
4.6593186372745485,10,10.017914684409272
4.669338677354709,10,10.015232487220503
4.679358717434869,10,10.012604243289138
4.68937875751503,10,10.010031422961681
4.69939879759519,10,10.007515396812616
4.709418837675351,10,10.00505743676644
4.719438877755511,10,10.002658717298692
4.729458917835671,10,10.000320316712585
4.739478957915831,10,9.99804321848783
4.749498997995992,10,9.995828312698261
4.759519038076152,10,9.993676397494916
4.7695390781563125,10,9.991588180651167
4.779559118236473,10,9.989564281166608
4.789579158316633,10,9.987605230926354
4.799599198396794,10,9.985711476412492
4.809619238476953,10,9.983883380464388
4.819639278557114,10,9.98212122408467
4.829659318637274,10,9.980425208287661
4.839679358717435,10,9.978795455987113
4.849699398797595,10,9.977232013920133
4.859719438877756,10,9.975734854604253
4.869739478957916,10,9.974303878324555
4.879759519038076,10,9.972938915147939
4.889779559118236,10,9.97163972696155
4.8997995991983965,10,9.97040600953253
4.909819639278557,10,9.96923739458621
4.919839679358717,10,9.968133451900016
4.929859719438878,10,9.967093691410351
4.939879759519038,10,9.96611756532979
4.949899799599198,10,9.965204470271992
4.959919839679358,10,9.96435374938177
4.969939879759519,10,9.963564694467877
4.979959919839679,10,9.962836548136035
4.98997995991984,10,9.96216850591991
5.0,10,9.96155971840769
